ROI,Frame,Wavelength,Row,Column,Intensity
1,2,442.27587048960237,0,64,636.4375
1,2,442.70459000050556,0,65,634.4625244140625
1,2,443.13330162917759,0,66,634.67498779296875
1,2,443.5620053698201,0,67,634.5250244140625
1,2,443.99070121663556,0,68,636.2249755859375
1,2,444.41938916382708,0,69,634.4000244140625
1,2,444.84806920559708,0,70,635.1624755859375
1,2,445.27674133614988,0,71,635.0625
1,2,445.70540554968863,0,72,633.8499755859375
1,2,446.13406184041753,0,73,635.6624755859375
1,2,446.56271020254087,0,74,634.51251220703125
1,2,446.9913506302629,0,75,634.8499755859375
1,2,447.41998311778872,0,76,634.7125244140625
1,2,447.84860765932359,0,77,633.5999755859375
1,2,448.27722424907364,0,78,634.2750244140625
1,2,448.70583288124362,0,79,633.6500244140625
1,2,449.13443355004023,0,80,634.0875244140625
1,2,449.56302624967009,0,81,632.4000244140625
1,2,449.99161097433927,0,82,633.9749755859375
1,2,450.42018771825531,0,83,635.92498779296875
1,2,450.84875647562512,0,84,634.42498779296875
1,2,451.27731724065666,0,85,633.7874755859375
1,2,451.70587000755825,0,86,633.67498779296875
1,2,452.13441477053755,0,87,634.3125
1,2,452.56295152380318,0,88,633.2125244140625
1,2,452.99148026156422,0,89,634.2874755859375
1,2,453.42000097802986,0,90,634.4124755859375
1,2,453.84851366740941,0,91,633.42498779296875
1,2,454.27701832391313,0,92,633.375
1,2,454.70551494175004,0,93,632.32501220703125
1,2,455.13400351513155,0,94,633.875
1,2,455.56248403826811,0,95,633.17498779296875
1,2,455.99095650537066,0,96,633.125
1,2,456.41942091065056,0,97,633.3375244140625
1,2,456.84787724832017,0,98,632.6500244140625
1,2,457.27632551259,0,99,634.3375244140625
1,2,457.70476569767334,0,100,632.51251220703125
1,2,458.13319779778243,0,101,632.9000244140625
1,2,458.56162180713056,0,102,633.73748779296875
1,2,458.99003771993074,0,103,634.45001220703125
1,2,459.41844553039624,0,104,634.73748779296875
1,2,459.84684523274126,0,105,632.73748779296875
1,2,460.27523682117936,0,106,633.9375
1,2,460.70362028992582,0,107,631.70001220703125
1,2,461.131995633195,0,108,634.4375
1,2,461.56036284520178,0,109,630.6875
1,2,461.98872192016205,0,110,632.61248779296875
1,2,462.41707285229143,0,111,633.9749755859375
1,2,462.84541563580569,0,112,632.8375244140625
1,2,463.27375026492092,0,113,632.4000244140625
1,2,463.70207673385477,0,114,633.0374755859375
1,2,464.1303950368233,0,115,632.07501220703125
1,2,464.55870516804447,0,116,631.54998779296875
1,2,464.98700712173547,0,117,632.4375
1,2,465.41530089211471,0,118,631.8125
1,2,465.84358647339974,0,119,632.48748779296875
1,2,466.27186385980997,0,120,634.0875244140625
1,2,466.70013304556375,0,121,631.8125
1,2,467.12839402488049,0,122,631.13751220703125
1,2,467.55664679197969,0,123,631.4124755859375
1,2,467.98489134108115,0,124,632.7874755859375
1,2,468.41312766640539,0,125,631.5
1,2,468.84135576217255,0,126,631.79998779296875
1,2,469.26957562260361,0,127,633.0250244140625
1,2,469.69778724191985,0,128,630.86248779296875
1,2,470.12599061434219,0,129,631.79998779296875
1,2,470.55418573409338,0,130,631.86248779296875
1,2,470.98237259539434,0,131,631.9375
1,2,471.41055119246863,0,132,631.8499755859375
1,2,471.83872151953892,0,133,631.6624755859375
1,2,472.2668835708277,0,134,631.8499755859375
1,2,472.69503734055849,0,135,631.5875244140625
1,2,473.12318282295541,0,136,632.5875244140625
1,2,473.55132001224212,0,137,630.48748779296875
1,2,473.97944890264353,0,138,632.1624755859375
1,2,474.4075694883839,0,139,632.8375244140625
1,2,474.83568176368863,0,140,633.11248779296875
1,2,475.263785722783,0,141,633
1,2,475.69188135989242,0,142,630.7125244140625
1,2,476.11996866924341,0,143,631.54998779296875
1,2,476.54804764506196,0,144,631.0875244140625
1,2,476.976118281575,0,145,630.9749755859375
1,2,477.40418057300934,0,146,632.5
1,2,477.83223451359254,0,147,630.5250244140625
1,2,478.2602800975522,0,148,632.3125
1,2,478.68831731911666,0,149,630.7249755859375
1,2,479.11634617251343,0,150,631.11248779296875
1,2,479.54436665197164,0,151,631.7874755859375
1,2,479.97237875172112,0,152,632.26251220703125
1,2,480.40038246598971,0,153,631.92498779296875
1,2,480.82837778900807,0,154,631.125
1,2,481.25636471500627,0,155,632.5999755859375
1,2,481.68434323821418,0,156,630.9000244140625
1,2,482.11231335286266,0,157,629.5250244140625
1,2,482.54027505318265,0,158,631.13751220703125
1,2,482.96822833340582,0,159,632.0625
1,2,483.39617318776305,0,160,631.73748779296875
1,2,483.82410961048748,0,161,632.0374755859375
1,2,484.25203759581041,0,162,632.7125244140625
1,2,484.67995713796529,0,163,631.1875
1,2,485.10786823118491,0,164,631.9749755859375
1,2,485.53577086970205,0,165,631.0374755859375
1,2,485.9636650477517,0,166,632.38751220703125
1,2,486.39155075956694,0,167,630.13751220703125
1,2,486.81942799938207,0,168,631.29998779296875
1,2,487.24729676143204,0,169,632.4000244140625
1,2,487.67515703995178,0,170,630.07501220703125
1,2,488.1030088291775,0,171,631.6624755859375
1,2,488.53085212334372,0,172,631.5625
1,2,488.95868691668659,0,173,630.5625
1,2,489.386513203444,0,174,631.7125244140625
1,2,489.814330977851,0,175,630.54998779296875
1,2,490.24214023414544,0,176,632.5875244140625
1,2,490.66994096656458,0,177,629.57501220703125
1,2,491.09773316934633,0,178,632.4124755859375
1,2,491.52551683672868,0,179,630.29998779296875
1,2,491.95329196295029,0,180,630.3125
1,2,492.38105854224949,0,181,629.92498779296875
1,2,492.8088165688664,0,182,631.01251220703125
1,2,493.23656603703932,0,183,630.1500244140625
1,2,493.66430694100887,0,184,631.0875244140625
1,2,494.09203927501477,0,185,630.5
1,2,494.519763033298,0,186,630.67498779296875
1,2,494.94747821009895,0,187,631.5999755859375
1,2,495.37518479965945,0,188,630.7874755859375
